,Build_Result,Actual_Result,Index
0,0,0,1
1,0,0,2
2,1,0,3
3,1,0,4
4,1,0,5
5,1,0,6
6,1,0,7
7,1,0,8
8,1,0,9
9,0,0,10
10,1,0,11
11,1,0,12
12,1,0,13
13,1,0,14
14,1,0,15
15,1,0,16
16,1,0,17
17,1,0,18
18,1,0,19
19,1,0,20
20,1,0,21
21,1,0,22
22,1,0,23
23,1,0,24
24,1,0,25
25,1,0,26
26,1,0,27
27,1,0,28
28,1,0,29
29,1,0,30
30,1,0,31
31,1,0,32
32,1,0,33
33,1,0,34
34,1,0,35
35,1,0,36
36,1,0,37
37,1,0,38
38,1,0,39
39,1,0,40
40,1,0,41
41,0,0,42
42,0,0,43
43,0,0,44
44,1,0,45
45,0,0,46
46,0,0,47
47,1,0,48
48,1,0,49
49,1,0,50
50,1,0,51
51,0,0,52
52,1,0,53
53,1,0,54
54,1,0,55
55,0,0,56
56,1,0,57
57,1,0,58
58,1,0,59
59,1,0,60
60,1,0,61
61,1,0,62
62,1,0,63
63,1,0,64
64,1,0,65
65,1,0,66
66,1,0,67
67,1,0,68
68,1,0,69
69,1,0,70
70,1,0,71
71,1,0,72
72,1,0,73
73,1,0,74
74,1,0,75
75,1,0,76
76,1,0,77
77,1,0,78
78,1,0,79
79,1,0,80
80,1,0,81
81,1,0,82
82,1,0,83
83,1,0,84
84,1,0,85
85,1,0,86
86,0,0,87
87,1,0,88
88,0,0,89
89,0,0,90
90,1,0,91
91,1,0,92
92,1,0,93
93,0,0,94
94,1,0,95
95,1,0,96
96,1,0,97
97,1,0,98
98,0,0,99
99,1,0,100
100,1,0,101
101,0,0,102
102,0,0,103
103,0,0,104
104,1,0,105
105,1,0,106
106,1,0,107
107,1,0,108
108,1,0,109
109,1,0,110
110,1,0,111
111,1,0,112
112,1,0,113
113,1,0,114
114,1,0,115
115,1,0,116
116,1,0,117
117,1,0,118
118,1,0,119
119,1,0,120
120,1,0,121
121,1,0,122
122,1,0,123
123,0,0,124
124,1,0,125
125,1,0,126
126,0,0,127
127,1,0,128
128,1,0,129
129,1,0,130
130,1,0,131
131,1,0,132
132,1,0,133
133,1,0,134
134,1,0,135
135,1,0,136
136,0,0,137
137,0,0,138
138,0,0,139
139,0,0,140
140,1,0,141
141,1,0,142
142,1,0,143
143,1,0,144
144,1,0,145
145,1,0,146
146,1,0,147
147,1,0,148
148,0,0,149
149,0,0,150
150,0,0,151
151,0,0,152
152,1,0,153
153,0,0,154
154,1,0,155
155,1,0,156
156,0,0,157
157,1,0,158
158,1,0,159
159,0,0,160
160,1,0,161
161,1,0,162
162,1,0,163
163,1,0,164
164,1,0,165
165,1,0,166
166,1,0,167
167,0,0,168
168,1,0,169
169,1,0,170
170,0,0,171
171,0,0,172
172,1,0,173
173,1,0,174
174,1,0,175
175,1,0,176
176,0,0,177
177,1,0,178
178,1,0,179
179,0,0,180
180,1,0,181
181,1,0,182
182,1,0,183
183,1,0,184
184,1,0,185
185,1,0,186
186,1,0,187
187,1,0,188
188,1,0,189
189,1,0,190
190,0,0,191
191,1,0,192
192,0,0,193
193,1,0,194
194,0,0,195
195,1,0,196
196,1,0,197
197,0,0,198
198,1,0,199
199,0,0,200
200,1,0,201
201,0,0,202
202,0,0,203
203,1,0,204
204,1,0,205
205,1,0,206
206,1,0,207
207,1,0,208
208,1,0,209
209,0,0,210
210,0,0,211
211,1,0,212
212,1,0,213
213,0,0,214
214,0,0,215
215,1,0,216
216,1,0,217
217,1,0,218
218,1,0,219
219,1,0,220
220,1,0,221
221,1,0,222
222,1,0,223
223,0,0,224
224,1,0,225
225,1,0,226
226,0,0,227
227,1,0,228
228,1,0,229
229,0,0,230
230,1,0,231
231,1,0,232
232,1,0,233
233,1,0,234
234,1,0,235
235,0,0,236
236,1,0,237
237,0,0,238
238,0,0,239
239,0,0,240
240,0,0,241
241,0,0,242
242,1,0,243
243,1,0,244
244,1,0,245
245,1,0,246
246,1,0,247
247,1,0,248
248,0,0,249
249,1,0,250
250,1,0,251
251,1,0,252
252,1,0,253
253,1,1,254
254,0,1,255
255,1,1,256
256,1,0,257
257,1,1,258
258,1,1,259
259,1,1,260
260,1,1,261
261,0,1,262
262,1,1,263
263,0,0,264
264,1,1,265
265,1,1,266
266,1,1,267
267,1,1,268
268,1,1,269
269,0,1,270
270,0,1,271
271,1,1,272
272,1,1,273
273,0,1,274
274,1,1,275
275,1,1,276
276,1,1,277
277,1,1,278
278,0,1,279
279,1,1,280
280,1,1,281
281,1,1,282
282,1,1,283
283,0,1,284
284,1,1,285
285,1,1,286
286,1,1,287
287,1,1,288
288,1,1,289
289,1,1,290
290,1,1,291
291,0,1,292
292,0,1,293
293,1,1,294
294,1,1,295
295,1,1,296
296,1,1,297
297,1,1,298
298,1,1,299
299,0,1,300
300,0,1,301
301,1,1,302
302,1,1,303
303,1,1,304
304,1,1,305
305,1,1,306
306,1,1,307
307,0,1,308
308,0,1,309
309,0,1,310
310,0,1,311
311,1,1,312
312,1,1,313
313,1,1,314
314,1,1,315
315,1,1,316
316,1,1,317
317,0,1,318
318,0,1,319
319,1,1,320
320,1,1,321
321,1,1,322
322,1,1,323
323,0,1,324
324,0,1,325
325,1,1,326
326,1,1,327
327,1,1,328
328,1,1,329
329,1,1,330
330,1,1,331
331,0,1,332
332,0,1,333
333,0,1,334
334,0,1,335
335,0,1,336
336,0,1,337
337,0,0,338
338,0,0,339
339,1,1,340
340,1,1,341
