,Build_Result,Actual_Result,Index
0,0,1,1
1,1,1,2
2,0,1,3
3,1,1,4
4,1,1,5
5,1,1,6
6,0,1,7
7,0,1,8
8,0,1,9
9,0,0,10
10,1,0,11
11,0,0,12
12,0,0,13
13,0,0,14
14,0,1,15
15,0,1,16
16,0,1,17
17,0,1,18
18,1,1,19
19,0,1,20
20,0,1,21
21,0,1,22
22,0,1,23
23,1,1,24
24,0,1,25
25,0,1,26
26,0,1,27
27,1,1,28
28,0,1,29
29,0,1,30
30,1,1,31
31,0,1,32
32,1,0,33
33,0,0,34
34,1,1,35
35,0,1,36
36,0,1,37
37,1,1,38
38,0,0,39
39,1,0,40
40,1,0,41
41,0,1,42
42,0,0,43
43,0,0,44
44,0,0,45
45,0,0,46
46,1,0,47
47,1,0,48
48,1,1,49
49,1,1,50
50,1,0,51
51,0,1,52
52,0,0,53
53,1,1,54
54,1,0,55
55,0,0,56
56,0,1,57
57,1,1,58
58,0,1,59
59,1,1,60
60,0,1,61
61,1,1,62
62,0,1,63
63,0,1,64
64,0,1,65
65,1,1,66
66,0,1,67
67,1,1,68
68,1,1,69
69,0,1,70
70,1,1,71
71,0,1,72
72,0,1,73
73,1,1,74
74,0,1,75
75,0,1,76
76,1,1,77
77,1,1,78
78,0,1,79
79,1,1,80
80,0,1,81
81,0,1,82
82,1,1,83
83,0,1,84
84,1,1,85
85,0,1,86
86,1,1,87
87,1,1,88
88,0,1,89
89,0,1,90
90,0,1,91
91,0,1,92
92,0,1,93
93,0,1,94
94,0,1,95
95,0,1,96
96,0,1,97
97,1,1,98
98,0,1,99
99,0,1,100
100,0,1,101
101,1,1,102
102,0,1,103
103,1,1,104
104,0,1,105
105,0,1,106
106,1,1,107
107,1,1,108
108,0,1,109
109,0,0,110
110,0,1,111
111,1,1,112
112,1,0,113
113,0,1,114
114,0,1,115
115,0,1,116
116,0,1,117
117,0,1,118
118,1,1,119
119,0,1,120
120,0,1,121
121,0,1,122
122,0,1,123
123,0,0,124
124,0,1,125
125,1,0,126
126,0,1,127
127,1,1,128
128,0,1,129
129,1,0,130
130,0,1,131
131,1,1,132
132,1,0,133
133,1,0,134
134,0,1,135
135,1,1,136
136,0,1,137
137,0,0,138
138,0,1,139
139,0,1,140
140,0,1,141
141,0,0,142
142,0,1,143
143,0,0,144
144,1,0,145
145,0,0,146
146,0,0,147
147,0,0,148
148,0,0,149
149,0,1,150
150,1,1,151
151,0,1,152
152,0,1,153
153,1,1,154
154,0,1,155
155,1,1,156
156,1,1,157
157,1,0,158
158,0,1,159
159,0,1,160
160,0,1,161
161,0,0,162
162,0,0,163
163,1,0,164
164,1,0,165
165,1,0,166
166,0,0,167
167,0,0,168
168,0,0,169
169,0,0,170
170,0,0,171
171,1,0,172
172,1,0,173
173,0,0,174
174,1,0,175
175,0,0,176
176,1,0,177
177,0,0,178
178,0,0,179
179,0,0,180
180,1,0,181
181,0,0,182
182,1,0,183
183,0,0,184
184,0,0,185
185,1,1,186
186,1,0,187
187,1,1,188
188,0,1,189
189,0,1,190
190,1,1,191
191,1,1,192
192,0,1,193
193,0,1,194
194,0,1,195
195,1,0,196
196,0,1,197
197,0,1,198
198,1,1,199
199,0,1,200
200,0,1,201
201,0,1,202
202,0,0,203
203,0,1,204
204,0,0,205
205,0,1,206
206,1,1,207
207,0,1,208
208,0,0,209
209,0,1,210
210,1,1,211
211,0,1,212
212,0,0,213
213,1,1,214
214,1,1,215
215,1,1,216
216,1,1,217
217,0,1,218
218,1,1,219
219,0,1,220
220,0,1,221
221,0,1,222
222,0,1,223
223,0,1,224
224,0,1,225
225,1,1,226
226,1,0,227
227,1,1,228
228,0,1,229
229,0,1,230
230,1,1,231
231,1,1,232
232,0,1,233
233,0,0,234
234,1,0,235
235,1,1,236
236,0,1,237
237,0,1,238
238,1,1,239
239,1,0,240
240,0,1,241
241,0,0,242
242,0,1,243
243,1,1,244
244,1,1,245
245,0,1,246
246,0,0,247
247,0,1,248
248,0,1,249
249,1,1,250
250,1,0,251
251,0,1,252
252,1,1,253
253,1,0,254
254,1,1,255
255,0,1,256
256,0,1,257
257,1,1,258
258,1,1,259
259,0,1,260
260,0,0,261
261,0,1,262
262,0,1,263
263,1,1,264
264,0,1,265
265,1,1,266
266,0,1,267
267,0,1,268
268,0,0,269
269,0,1,270
270,1,0,271
271,1,0,272
272,0,1,273
273,0,1,274
274,1,1,275
275,0,1,276
276,1,0,277
277,0,0,278
278,0,0,279
279,0,1,280
280,0,1,281
281,0,1,282
282,0,1,283
283,0,1,284
284,0,1,285
285,0,0,286
286,0,0,287
287,0,1,288
288,0,0,289
289,0,1,290
290,1,0,291
291,1,0,292
292,1,1,293
293,1,1,294
294,0,1,295
295,0,0,296
296,0,1,297
297,0,1,298
298,0,1,299
299,0,0,300
300,0,1,301
301,1,1,302
302,0,0,303
303,0,1,304
304,0,1,305
305,0,1,306
306,0,0,307
307,0,0,308
308,0,1,309
309,0,1,310
310,0,0,311
311,0,1,312
312,1,1,313
313,0,1,314
314,0,1,315
315,0,1,316
316,1,1,317
317,1,0,318
318,1,1,319
319,0,1,320
320,0,1,321
321,0,0,322
322,0,1,323
323,0,0,324
324,0,1,325
325,0,1,326
326,0,0,327
327,0,1,328
328,0,1,329
329,0,1,330
330,1,1,331
331,0,1,332
332,0,1,333
333,1,1,334
334,1,1,335
335,0,1,336
336,1,1,337
337,1,0,338
338,0,1,339
339,0,0,340
340,0,1,341
