index,duration,total_builds
2,0,0
4,0,0
6,0,0
8,0,0
10,0,0
12,0,0
14,0,0
16,0,0
18,0,0
20,0,0
22,0,0
24,0,0
26,0,0
28,0,0
30,0,0
32,0,0
34,0,0
36,0,0
38,0,0
40,0,0
42,0,0
44,0,0
46,0,0
48,0,0
50,0,0
52,0,0
54,0,0
56,0,1
58,0,1
60,0,1
62,0,1
64,0,1
66,0,1
68,0,1
70,0,1
72,0,1
74,0,1
76,0,1
78,0,1
80,0,1
82,0,1
84,0,1
86,0,1
88,0,1
90,0,1
92,0,1
94,0,1
96,0,1
98,0,1
100,0,1
102,0,1
104,0,1
106,0,1
108,0,1
110,0,1
112,0,1
114,0,1
116,0,1
118,0,1
120,0,1
122,0,1
124,0,1
126,0,1
128,0,1
130,0,1
132,0,1
134,0,1
136,0,1
138,0,1
140,0,1
142,0,1
144,0,1
146,0,1
148,0,1
150,0,1
152,0,1
154,0,1
156,0,1
158,0,1
160,0,1
162,0,1
164,0,1
166,0,1
168,0,1
170,0,1
172,0,1
174,0,1
176,0,1
178,0,1
180,0,1
182,0,1
184,0,0
186,0,0
188,0,0
190,0,0
192,0,0
194,0,0
196,0,0
198,0,0
200,0,0
202,0,0
204,0,0
206,0,0
208,0,0
210,0,0
212,0,0
214,0,0
216,0,0
218,0,1
220,0,1
222,0,1
224,0,1
226,0,1
228,0,1
230,0,1
232,0,1
234,0,1
236,0,0
238,0,0
240,0,0
242,0,0
244,0,0
246,0,0
248,0,0
250,0,0
252,0,0
254,0,1
256,0,1
258,0,1
260,0,1
262,0,1
264,0,1
266,0,1
268,0,1
270,0,1
272,0,0
274,0,0
276,0,0
278,0,0
280,0,0
282,0,0
284,0,0
286,0,0
288,0,0
290,0,1
292,0,1
294,0,1
296,0,1
298,0,1
300,0,1
302,0,1
304,0,1
306,0,1
308,0,0
310,0,0
312,0,0
314,0,0
316,0,0
318,0,0
320,0,0
322,0,0
324,0,0
326,0,1
328,0,1
330,0,1
332,0,1
334,0,1
336,0,1
338,0,1
340,0,1
342,0,1
344,0,0
346,0,0
348,0,0
350,0,0
352,0,0
354,0,0
356,0,0
358,0,0
360,0,0
362,0,0
364,0,0
366,0,0
368,0,0
370,0,0
372,0,0
374,0,0
376,0,0
378,0,0
380,0,0
382,0,0
384,0,0
386,0,0
388,0,0
390,0,0
392,0,0
394,0,0
396,0,0
398,0,1
400,0,1
402,0,1
404,0,1
406,0,1
408,0,1
410,0,1
412,0,1
414,0,1
416,0,0
418,0,0
420,0,0
422,0,0
424,0,0
426,0,0
428,0,0
430,0,0
432,0,0
434,0,1
436,0,1
438,0,1
440,0,1
442,0,1
444,0,1
446,0,1
448,0,1
450,0,1
452,0,0
454,0,0
456,0,0
458,0,0
460,0,0
462,0,0
464,0,0
466,0,0
468,0,0
470,0,1
472,0,1
474,0,1
476,0,1
478,0,1
480,0,1
482,0,1
484,0,1
486,0,1
488,0,1
490,0,1
492,0,1
494,0,1
496,0,1
498,0,1
500,0,1
502,0,1
504,0,1
506,0,0
508,0,0
510,0,0
512,0,0
514,0,0
516,0,0
518,0,0
520,0,0
522,0,0
524,0,0
526,0,0
528,0,0
530,0,0
532,0,0
534,0,0
536,0,0
538,0,0
540,0,0
542,0,0
544,0,0
546,0,0
548,0,0
550,0,0
552,0,0
554,0,0
556,0,0
558,0,0
560,0,0
562,0,0
564,0,0
566,0,0
568,0,0
570,0,0
572,0,0
574,0,0
576,0,0
578,0,0
580,0,0
582,0,0
584,0,0
586,0,0
588,0,0
590,0,0
592,0,0
594,0,0
596,0,0
598,0,0
600,0,0
602,0,0
604,0,0
606,0,0
608,0,0
610,0,0
612,0,0
614,0,1
616,0,1
618,0,1
620,0,1
622,0,1
624,0,1
626,0,0
628,0,0
630,0,0
632,0,0
634,0,0
636,0,0
638,0,0
640,0,0
642,0,0
644,0,0
646,0,0
648,0,0
650,0,0
652,0,0
654,0,0
656,0,0
658,0,0
660,0,0
662,0,0
664,0,0
666,0,0
668,0,0
670,0,0
672,0,0
674,0,0
676,0,0
678,0,0
680,0,0
682,0,0
684,0,0
686,0,0
688,0,0
690,0,0
692,0,0
694,0,0
696,0,0
698,0,0
700,0,0
702,0,0
704,0,0
706,0,0
708,0,0
710,0,0
712,0,0
714,0,0
716,0,0
718,0,0
720,0,0
722,0,0
724,0,0
726,0,0
728,0,0
