index,duration,total_builds
2,0,1
4,0,1
6,0,1
8,0,1
10,0,1
12,0,1
14,0,1
16,0,1
18,0,1
20,0,1
22,0,1
24,0,1
26,0,1
28,0,1
30,0,1
32,0,1
34,0,1
36,0,1
38,0,1
40,0,1
42,0,1
44,0,1
46,0,1
48,0,1
50,0,1
52,0,1
54,0,1
56,0,1
58,0,1
60,0,1
62,0,1
64,0,1
66,0,1
68,0,1
70,0,1
72,0,1
74,0,1
76,0,1
78,0,1
80,0,1
82,0,1
84,0,1
86,0,1
88,0,1
90,0,1
92,0,1
94,0,1
96,0,1
98,0,1
100,0,1
102,0,1
104,0,1
106,0,1
108,0,1
110,0,1
112,0,1
114,0,1
116,0,1
118,0,1
120,0,1
122,0,1
124,0,1
126,0,1
128,0,1
130,0,1
132,0,1
134,0,1
136,0,1
138,0,1
140,0,1
142,0,1
144,0,1
146,0,1
148,0,1
150,0,1
152,0,1
154,0,1
156,0,1
158,0,1
160,0,1
162,0,1
164,0,0
166,0,0
168,0,0
170,0,0
172,0,0
174,0,1
176,0,1
178,0,1
180,0,1
182,0,1
184,0,1
186,0,1
188,0,1
190,0,1
192,0,1
194,0,1
196,0,1
198,0,1
200,0,1
202,0,1
204,0,1
206,0,1
208,0,1
210,0,1
212,0,1
214,0,1
216,0,1
218,0,1
220,0,1
222,0,1
224,0,1
226,0,1
228,0,1
230,0,1
232,0,1
234,0,1
236,0,1
238,0,1
240,0,1
242,0,1
244,0,1
246,0,0
248,0,0
250,0,0
252,0,0
254,0,1
256,0,1
258,0,1
260,0,1
262,0,1
264,0,1
266,0,1
268,0,1
270,0,1
272,0,1
274,0,1
276,0,1
278,0,1
280,0,1
282,0,1
284,0,1
286,0,1
288,0,1
290,0,1
292,0,1
294,0,1
296,0,1
298,0,1
300,0,1
302,0,1
304,0,1
306,0,1
308,0,1
310,0,1
312,0,1
314,0,1
316,0,1
318,0,1
320,0,1
322,0,1
324,0,1
326,0,1
328,0,1
330,0,1
332,0,1
334,0,1
336,0,1
338,0,1
340,0,1
342,0,1
344,0,1
346,0,1
348,0,1
350,0,1
352,0,1
354,0,1
356,0,1
358,0,1
360,0,1
362,0,1
364,0,0
366,0,0
368,0,0
370,0,0
372,0,1
374,0,1
376,0,1
378,0,1
380,0,1
382,0,1
384,0,1
386,0,1
388,0,1
390,0,1
392,0,1
394,0,1
396,0,1
398,0,1
400,0,1
402,0,1
404,0,1
406,0,1
408,0,1
410,0,1
412,0,1
414,0,1
416,0,1
418,0,1
420,0,1
422,0,1
424,0,1
426,0,1
428,0,1
430,0,1
432,0,1
434,0,0
436,0,0
438,0,0
440,0,0
442,0,0
444,0,1
446,0,1
448,0,1
450,0,1
452,0,1
454,0,1
456,0,1
458,0,1
460,0,1
462,0,1
464,0,1
466,0,1
468,0,1
470,0,1
472,0,1
474,0,1
476,0,1
478,0,1
480,0,1
482,0,1
484,0,1
486,0,1
488,0,1
490,0,1
492,0,1
494,0,1
496,0,1
498,0,1
500,0,1
502,0,1
504,0,1
506,0,1
508,0,1
510,0,1
512,0,1
514,0,1
516,0,1
518,0,1
520,0,1
522,0,1
524,0,1
526,0,1
528,0,1
530,0,1
532,0,1
534,0,1
536,0,1
538,0,1
540,0,1
542,0,1
544,0,1
546,0,1
548,0,1
550,0,1
552,0,1
554,0,1
556,0,1
558,0,1
560,0,1
562,0,1
564,0,1
566,0,1
568,0,1
570,0,1
572,0,1
574,0,1
576,0,1
578,0,1
580,0,1
582,0,1
584,0,1
586,0,1
588,0,1
590,0,1
592,0,1
594,0,1
596,0,1
598,0,1
600,0,1
602,0,1
604,0,1
606,0,1
608,0,1
610,0,1
612,0,1
